transferId,plugin,srcAbstractTokenId,srcValueUsd,duration
T-aa37dc7a-8d47-4133-b01b-ad6c136efd6e,across,MOCK02:ethereum:ETH,105.93709,4
T-a2d93fe7-b9f4-4ff6-ac3a-f50acd60bab5,across,MOCK02:ethereum:ETH,83.81613,10
T-0efd1802-8884-4d63-b7b0-3c5fc46288dd,across,MOCK02:ethereum:ETH,11.003315,6
T-ed389e27-58ed-4557-b167-f54b0fd0a3ec,across,MOCK01:circle:USDC,1049.5507,2
T-947c4b02-a008-42b4-87cd-990fa9561ef7,across,MOCK01:circle:USDC,40.04196,1
T-6fabf1ad-d92d-4f35-bd1a-14d4d72ee9a4,across,MOCK01:circle:USDC,499.8995,1
T-65bbe40b-8042-46e0-a010-1228e0264307,across,MOCK01:circle:USDC,100.5002,24
T-b2b051dd-5b5c-428f-bcbe-44c559a37a98,across,MOCK01:circle:USDC,226.71008,8
T-07de26d5-a726-4b5f-b935-dfb40cac2437,across,MOCK02:ethereum:ETH,653.0666,16
T-eabf804b-ce08-4e20-aaa2-e073d3067a5e,across,MOCK01:circle:USDC,980.7896,6
T-5bebd2cf-3571-4420-b32d-80b30b19ee42,across,MOCK01:circle:USDC,5.831131,8
T-96876da3-8742-4df7-b14b-2f36b154139b,across,MOCK02:ethereum:ETH,3.7321298,3
T-1d9770b5-c549-4383-b155-d0ca04c04d52,across,MOCK02:ethereum:ETH,3.425292,8
T-62753709-c209-4fb6-bfd0-f2f9ed3eec3e,across,MOCK01:circle:USDC,51.42831,0
T-a835b900-24fc-49e1-97d2-5c578cb7cd2b,across,MOCK01:circle:USDC,599.8824,4
T-a5416bda-0be7-4c4a-8d43-c2ec78862006,across,MOCK02:ethereum:ETH,55.4707,4
T-f9f09792-3fdc-4efa-aca4-f0c80edefc58,across,MOCK01:circle:USDC,25.038584,1
T-c562eb6c-b9bd-4043-a8ed-4fb145a75df3,across,MOCK02:ethereum:ETH,3.80153,6
T-5d023d1c-6469-4cdd-b134-8787083038eb,across,MOCK02:ethereum:ETH,1198.6837,2
T-0a868c5f-d882-4cdf-9608-f8640bbb45fe,across,MOCK01:circle:USDC,901.1772,16
T-fa6d1f75-fadb-43ca-8bfd-901b6cef6d07,across,MOCK02:ethereum:ETH,38.839005,2
T-9ce4cba8-a727-47b4-aefe-32b2ed578362,across,MOCK02:ethereum:ETH,185.52841,4
T-f8aa0342-968e-45ae-aeca-dce564d8bcc1,across,MOCK02:ethereum:ETH,1.6994854,10
T-75c36405-4898-4382-83b4-48c608d041ee,across,MOCK16:usdt0:USDT0,0,9
T-87c60bb4-fa71-4e25-93ac-09609eb24db8,across,MOCK02:ethereum:ETH,3.792795,6
T-03710dc3-b382-4cea-a20a-123ed93ff686,across,MOCK01:circle:USDC,10083.18,2
T-5cbff45c-c2c2-4736-a52f-560f8dfdef9d,across,MOCK02:ethereum:ETH,34.372444,12
T-77baf52d-82d0-4081-8661-32d8e484e10c,across,MOCK02:ethereum:ETH,385.90298,8
T-4214adbb-5211-4765-ba34-d329da1f6cd1,across,MOCK02:ethereum:ETH,380.3977,14
T-7418ec26-1923-4d38-a2b3-d752a9acb4e5,across,MOCK02:ethereum:ETH,95.1523,6
T-0b7474b6-62d4-47dc-b132-4e20cb03f952,across,MOCK02:ethereum:ETH,5.6897907,0
T-94e47072-c1eb-4e39-98be-c0afaaa0a230,across,MOCK02:ethereum:ETH,2.193609,20
T-c740eacc-7e77-4ba3-bde6-8a552e0a3c75,across,MOCK02:ethereum:ETH,9.944764,2
T-ff7dddb4-a9ec-4bb1-8584-9f8d0d5f3b1f,across,MOCK02:ethereum:ETH,1.5071285,6
T-71aa4a2d-17fd-475b-934e-260f795920b1,across,MOCK01:circle:USDC,4523.436,0
T-a97a1c53-b719-42d5-89ad-4fa2efd56e2d,across,MOCK02:ethereum:ETH,0.583788,4
T-c86bd2f7-1619-4955-8b2c-086744a314f1,across,MOCK02:ethereum:ETH,5.83788,10
T-8839f84b-0ebb-4882-a677-056d720f9b79,across,MOCK02:ethereum:ETH,129.39992,16
T-1fba9aed-ef3e-4119-a013-1fc9be84057d,across,MOCK02:ethereum:ETH,11.967522,10
T-0d0a67a3-a7f5-49d5-b530-2b5b68dd069f,across,MOCK01:circle:USDC,0.0014387193,1
T-63593d31-3210-4e2d-9492-3000f91faf18,across,MOCK04:wbtc:WBTC,926.4885,6
T-59e043a8-8c97-49f2-952d-f3c007ed4614,across,MOCK02:ethereum:ETH,70.26849,4
T-67a281ec-941d-487a-88c7-41150642fb8c,across,MOCK02:ethereum:ETH,4.1682463,4
T-eb732e58-0880-44d1-be0b-a0b34559968a,across,MOCK01:circle:USDC,0.53496057,1
T-82af7799-9d6c-4f39-9302-7be5de60cd3a,across,MOCK01:circle:USDC,1580.559,16
T-7a068118-c39c-41e5-9969-7f6078c67aeb,across,MOCK02:ethereum:ETH,6.279702,2
T-c1405dc5-b9d1-496b-af97-5ad890e8aba7,across,MOCK02:ethereum:ETH,2.8466787,3
T-50145710-886c-4c1d-9dac-9f642fd615b2,across,MOCK02:ethereum:ETH,4.592688,4
T-2adece2b-0f24-4d3c-a3cc-69ad595f3358,across,MOCK02:ethereum:ETH,192.47899,14
T-1d0fc3e3-7326-490f-a8d3-056fd20d1f5c,across,MOCK01:circle:USDC,994.80396,18
T-8a0da363-4ac1-4170-a5a0-ccf0374fe0d6,across,MOCK03:tether:USDT,7.999703,4
T-c1c91c23-b221-44eb-bb1b-0cb7f5813f6a,across,MOCK03:tether:USDT,157.08167,9
T-65530600-10dc-4b08-85a4-1ff4b6691642,across,MOCK01:circle:USDC,94.15624,13
T-02960d5e-efc9-48da-af40-046e4d66f8a1,across,MOCK01:circle:USDC,24.949371,3
T-7d2e104d-9e02-4bcc-afb4-a5b7cfe1f627,across,MOCK02:ethereum:ETH,169.33998,8
T-0957e274-a78c-4d12-8894-3faa759e17c7,across,MOCK02:ethereum:ETH,94.89962,2
T-69b5e072-e4eb-42e5-b050-ecb7b43cdba9,across,MOCK02:ethereum:ETH,9.449582,6
T-48482ac6-ddf7-40c0-b4e4-9f6a346c51b8,across,MOCK01:circle:USDC,31.62183,0
T-5f7ef6a5-394a-4da0-8561-2926012222e7,across,MOCK03:tether:USDT,1900.5303,316
T-18db2c4f-8507-4997-b37e-5c984df2333e,across,MOCK01:circle:USDC,9994.001,10
T-05d70f0a-1e00-4c55-b671-a610c26b5925,across,MOCK02:ethereum:ETH,181.59105,2
T-0c1383f9-08e0-4940-95fa-fb0ba5f4ade5,across,MOCK01:circle:USDC,57.14441,0
T-69807f86-aaf7-4387-9689-acf8d4624bb7,across,MOCK02:ethereum:ETH,3.3286483,8
T-15c74ac4-7b6e-45e3-9e84-b9fc77b5d40e,across,MOCK03:tether:USDT,67.50786,8
T-8bf3b5c5-6791-47f0-bdc4-9998d6883d01,across,MOCK02:ethereum:ETH,6.6967616,2
T-d7d6f394-dfe2-4c40-8104-0da5901bb7b6,across,MOCK02:ethereum:ETH,43.441612,2
T-750b1670-735f-41af-a06c-495270bbe554,across,MOCK02:ethereum:ETH,5.549878,2
T-cbf1cbd0-113e-4ae9-bb1b-0183267c2f7d,across,MOCK02:ethereum:ETH,4588.5703,6
T-1979d272-0e1c-415e-bf5a-7564acca746a,across,MOCK01:circle:USDC,99.59004,1
T-f9bd3ceb-30a2-4436-ad08-4dac34d0d063,across,MOCK02:ethereum:ETH,2125.9255,2
T-2406f3a4-541b-4a61-81ad-820cbb9cbe01,across,MOCK01:circle:USDC,190.36658,10
T-917cac32-6c24-4465-b9a2-4cc737fb2863,across,MOCK02:ethereum:ETH,41.17696,4
T-ae5b97ff-e24c-4a55-9ccb-eb461879d411,across,MOCK01:circle:USDC,2.4854174,10
T-f3a9be93-73e1-4c5d-a490-d532414eb87d,across,MOCK02:ethereum:ETH,4.9792395,2
T-ebd879d4-a24e-4619-85bc-2ee3cac3cff1,across,MOCK01:circle:USDC,3407.186,0
T-02fd73e2-ea49-4cb7-bc8a-cf7d9a92109d,across,MOCK02:ethereum:ETH,71.45954,2
T-9a7a3bd5-a40d-405e-98d3-53af2f14399d,across,MOCK02:ethereum:ETH,12.0416,10
T-60886f3d-e2cf-4e93-b851-854f4e23f779,across,MOCK02:ethereum:ETH,51.430515,2
T-92a9e373-9705-4696-aab6-482c89b5b7b0,across,MOCK02:ethereum:ETH,2617.5464,2
T-3b8ba310-edc5-4bcc-bdf0-f558dacaa1ef,across,MOCK02:ethereum:ETH,6.98379,2
T-50a2f233-1904-4fb7-b0c7-ce8804084231,across,MOCK02:ethereum:ETH,113.293434,0
T-2ecc8fb8-9b37-4559-b65f-a29881cb287c,across,MOCK02:ethereum:ETH,52.80758,3
T-bd35c33d-ea71-4b38-9f3d-d4cfe6844ebe,across,MOCK02:ethereum:ETH,155.07744,2
T-e62b7fa7-0c32-4dde-9736-fdf452a6d4f0,across,MOCK02:ethereum:ETH,1.2921175,2
T-fd06d7b3-2d4e-4052-a72a-d99a19c0c767,across,MOCK01:circle:USDC,4.9856496,0
T-a99cbe6e-1918-4317-963d-b5e61538c0b9,across,MOCK01:circle:USDC,2678.521,1
T-c8c9d68b-6c14-484a-a612-f312277e73df,across,MOCK02:ethereum:ETH,37.104183,22
T-57e1592a-eb39-4f7f-9dd9-3f32c1804d2a,across,MOCK02:ethereum:ETH,114.269905,2
T-51e6e8ab-f1f7-4ab8-9287-01b42605801a,across,MOCK02:ethereum:ETH,37.935604,10
T-aa95c99e-32fe-4e60-b523-0d08ebfd6331,across,MOCK02:ethereum:ETH,60.36887,2
T-9e4c83cb-c51c-4aa4-adfa-2dbabd70077b,across,MOCK02:ethereum:ETH,3.7096698,10
T-0644277b-0faf-4d04-9c6a-a7ee493a4e2a,across,MOCK01:circle:USDC,19.94607,2
T-896d5801-81e8-407c-a2b7-5106e9a4d8f0,across,MOCK02:ethereum:ETH,0.66631806,2
T-8b08a4cf-51b4-4e30-8a85-a0c330ed077e,across,MOCK01:circle:USDC,54.8353,11
T-b9137029-55ac-4134-83be-7289760f0849,across,MOCK01:circle:USDC,9.99803,3
T-70903413-b440-4569-bf8b-038641e0d166,across,MOCK02:ethereum:ETH,193.9821,8
T-e9a0c5f4-1e88-4c08-930e-a220b47b9737,across,MOCK02:ethereum:ETH,884.10535,20
T-ef8badda-ad8e-42bf-8bd3-b05fcd5961b9,across,MOCK02:ethereum:ETH,7.4680033,2
T-9c0ad4e9-97ad-417c-ab27-938fd65041c9,across,MOCK02:ethereum:ETH,4.286509,10
T-09d221a3-48c8-46c9-b85f-74390289ad11,across,MOCK02:ethereum:ETH,114.269905,2
T-051e8f64-38ee-4a99-8da3-1bbbd323f4c5,across,MOCK01:circle:USDC,2599.4878,2
T-961f8e95-a2b4-4622-9214-0096fb9ef4c9,across,MOCK02:ethereum:ETH,625.2596,15
T-c58cf6fa-c988-4fdc-8e87-486525c775ca,across,MOCK02:ethereum:ETH,8.266208,4
T-f0c7e8ef-3283-47c7-a0f5-fd2808335dc0,across,MOCK02:ethereum:ETH,5.6527653,8
T-a48966db-aeb8-4be6-abbb-82357f9ea12d,across,MOCK01:circle:USDC,59.9883,3
T-acea7c31-eb87-487b-a8c0-af0ec72ac201,across,MOCK02:ethereum:ETH,186.4128,15
T-6d168a9f-6819-44f0-abd7-918dc22dc925,across,MOCK01:circle:USDC,1.2376522,0
T-cad0c53b-cbb1-4244-a262-ccede5ee6e9f,across,MOCK02:ethereum:ETH,35.7097,0
T-29a6ac9d-b606-4057-8c76-8bc80d1cea2a,across,MOCK01:circle:USDC,37.859478,8
T-f33893cf-e544-41c1-8bd3-25b110c14c71,across,MOCK04:wbtc:WBTC,10071.827,6
T-4b468dfb-6195-4a1c-ab50-15e80dfde73f,across,MOCK02:ethereum:ETH,4305.0903,12
T-4bd5e023-0713-422e-b933-654c870e566f,across,MOCK01:circle:USDC,4.490435,2
T-c7e062d8-7566-4e46-a5a2-9d9729ee8c6e,across,MOCK02:ethereum:ETH,20.95533,4
T-cb359649-9cdb-454a-b012-e222e8af86d9,across,MOCK03:tether:USDT,5.705976,24
T-e912766a-748d-4bee-8a54-f79b984cff92,across,MOCK02:ethereum:ETH,2.620352,10
T-4d313ead-f6d0-4c05-a299-2aeb245a5b12,across,MOCK02:ethereum:ETH,3.834103,2
T-d9c49d19-aef7-4599-aeea-92590ab5ae8e,across,MOCK02:ethereum:ETH,1149.7805,16
T-6e4ab305-318c-4ebf-8539-a96011b5f762,across,MOCK01:circle:USDC,104.487465,15
T-6f5e51fa-83e4-4188-b77a-2322a40a4281,across,MOCK02:ethereum:ETH,8.83433,2
T-d0d59822-05fc-4e33-a839-e2b34b294628,across,MOCK01:circle:USDC,303.78207,0
T-eac54e67-f0ca-4533-8a6a-3940972c45a5,across,MOCK02:ethereum:ETH,11.129009,16
T-3db3d4b8-82a5-41c4-8baa-08c1d5f49ffa,across,MOCK02:ethereum:ETH,50.663876,3
T-b6ed4940-35a5-4a4a-8da3-6aadb1f028fd,across,MOCK02:ethereum:ETH,21.210564,10
T-d86df451-fd6d-4dc1-883a-35c50b775934,across,MOCK02:ethereum:ETH,1350.9375,0
T-7e50ca06-0daf-4fbe-a465-99dd7a7d5443,across,MOCK02:ethereum:ETH,115.15802,2
T-546d3660-b290-4333-96af-636843cc1c67,across,MOCK02:ethereum:ETH,3.982371,0
T-0c1d81be-4e09-429e-9205-61dbb8af8ba9,across,MOCK02:ethereum:ETH,55.70764,16
T-b3cd29f6-2057-4ff1-9f25-5e56a8317c55,across,MOCK03:tether:USDT,1198.2664,8
T-bff8dfa3-29dc-4e28-91b6-78b71f2e67aa,across,MOCK02:ethereum:ETH,2617.1348,2
T-0a3de040-4086-4bb9-b238-453eb37643d8,across,MOCK02:ethereum:ETH,1.132863,2
T-a85f19b6-29e5-41be-b1ba-1c98fc1f76d4,across,MOCK01:circle:USDC,1194.5615,0
T-6e6fc476-da5b-4795-b25d-3b283b33008d,across,MOCK02:ethereum:ETH,65.67725,4
T-60c491db-1ee5-4420-ac23-e92970bc6335,across,MOCK02:ethereum:ETH,3.03708,4
T-d7c20db3-70c4-43c5-9eb3-63b7695fc011,across,MOCK02:ethereum:ETH,34.16715,16
T-b870fea2-2a03-45dd-bdcf-b3ab0cb10d1a,across,MOCK01:circle:USDC,68006.125,2
T-1f55511c-7b75-4789-96e8-f25acf0c89cd,across,MOCK02:ethereum:ETH,40.286865,4
T-fd51c584-69b2-47b9-8f9c-8aef7bc87dd9,across,MOCK01:circle:USDC,3.2193656,0
T-c94ac255-f348-4d3c-b0b9-b9d11a209157,across,MOCK02:ethereum:ETH,7.4409776,2
T-0d6fb7ec-ab50-49cb-87a1-d053176a5c92,across,MOCK01:circle:USDC,9.979012,2
T-10282edb-4f6b-483f-969a-ac82353c342c,across,MOCK01:circle:USDC,1999.598,2
T-b97aa254-2ad7-4c1f-9a63-1fb6c74e4aab,across,MOCK02:ethereum:ETH,3963.6362,0
T-675745ec-e391-4c89-a6b0-5835b4c4cd4c,across,MOCK02:ethereum:ETH,13.325189,4
T-117215f0-3897-4a8b-9ab0-b46a5503ee90,across,MOCK02:ethereum:ETH,12.484457,1
T-51da8372-a932-465f-aa41-e761d9ad9e17,across,MOCK02:ethereum:ETH,973.0918,16
T-e5102614-37fe-4ecd-ae37-dffb2ba21b43,across,MOCK02:ethereum:ETH,7.387697,4
T-bba6eed0-6dd5-451f-b2ac-2ed5e6322e6d,across,MOCK01:circle:USDC,37.390007,8
T-f050f3f1-1b2a-4b37-9f80-91a8c0582019,across,MOCK02:ethereum:ETH,3.762183,8
T-bf98f8bf-029d-486a-af1e-aa00c1bb36a5,across,MOCK16:usdt0:USDT0,0,36
T-a8b5cfdf-54a8-4ece-a5bc-4bb14113c4ae,across,MOCK02:ethereum:ETH,4544.5327,16
T-f2e0db1c-e035-4dbd-a74a-6f1d4cdaff03,across,MOCK03:tether:USDT,2079.5474,22
T-bd0bc590-b361-4228-801b-16ec0a4d63d3,across,MOCK01:circle:USDC,9.6512575,0
T-4fa808a2-0058-4057-9159-05d38e68d7d2,across,MOCK02:ethereum:ETH,46.99468,0
T-ba63c04c-68bc-45b8-88f2-bafd11b60468,across,MOCK01:circle:USDC,499.8995,2
T-e50bf990-8d39-4e54-9e57-1c269f833460,across,MOCK03:tether:USDT,990,8
T-cdfe4236-356d-46d7-8ec2-7ea0c10f8884,across,MOCK02:ethereum:ETH,2.620352,14
T-01d60435-a72d-4658-a8be-ea93a0302031,across,MOCK02:ethereum:ETH,16.955194,4
T-a6c3f7ba-c597-4957-9ef0-cb7f9b711d26,across,MOCK01:circle:USDC,71.45518,20
T-ae2123fc-53ee-455f-bbc8-0f716454fda9,across,MOCK01:circle:USDC,1.7347312,2
T-186b380b-f03c-45c5-a542-6b73ae273fe7,across,MOCK02:ethereum:ETH,116.20106,0
T-90506b27-22db-4123-a79b-ef0be5d1228a,across,MOCK01:circle:USDC,15.822118,0
T-31b87d77-44ed-4a98-bcef-e7ab4663d7b2,across,MOCK02:ethereum:ETH,1.5155871,6
T-1df887a8-f0e3-4377-ba5d-a5c29c500601,across,MOCK01:circle:USDC,3.7125273,0
T-85042dc2-d7b3-4003-bba4-6fa7eeac466f,across,MOCK02:ethereum:ETH,11.129009,2
T-47953701-eb36-450f-9893-063705cda528,across,MOCK02:ethereum:ETH,250.05644,3
T-d6b8f642-586f-45a2-bd5a-05bfa03dfe33,across,MOCK02:ethereum:ETH,186.90222,2
T-191cfa42-88af-4114-a76d-d5907713b088,across,MOCK16:usdt0:USDT0,0,9
T-6c61d7a9-0f82-45c2-be80-5f2c6b87cdd5,across,MOCK03:tether:USDT,100.181114,1
T-58cbc3f6-22d9-4a4e-bbb6-07af5ac396fa,across,MOCK02:ethereum:ETH,49.766426,18
T-ca82ed8e-03bd-4f11-8a82-35e2a22e0072,across,MOCK01:circle:USDC,18.987259,0
T-3ff862e2-8d2d-4b92-8cba-3b249b5663a2,across,MOCK02:ethereum:ETH,13.055648,10
T-1fac0994-bbbc-4f0f-850c-11d5b6bd0cb5,across,MOCK03:tether:USDT,0.555019,52
T-20690263-80d9-4206-b4bb-88d3430d050f,across,MOCK02:ethereum:ETH,1941.8748,10
T-55169663-11b2-43ca-b3a2-6a47b7a1059a,across,MOCK02:ethereum:ETH,124.52287,2
T-456393d6-7cf1-4158-a8d1-24a40b9bdae1,across,MOCK02:ethereum:ETH,5.0834827,20
T-c1d32c31-a81b-4468-a095-c15a692c9993,across,MOCK02:ethereum:ETH,7.728364,0
T-25e98d56-78fe-4c2d-8c84-06d2d26ffbc4,across,MOCK02:ethereum:ETH,5.001117,6
T-6435e132-3c43-462d-b25c-0215d4db3cd4,across,MOCK02:ethereum:ETH,18.967802,4
T-0e57750b-9daa-4ca2-a19d-462d143e4f24,across,MOCK01:circle:USDC,115.64932,16
T-72547630-7dec-447d-a273-3ecb2ee3d2c0,across,MOCK02:ethereum:ETH,738.6862,16
T-c9bb51f6-1d33-4450-b7ee-25c6922349e6,across,MOCK01:circle:USDC,99.730446,10
T-aac0ee39-39f4-478a-a11f-eea44e369f74,across,MOCK02:ethereum:ETH,69.23719,14
T-ff40289f-2d33-4236-9c79-e48fc1336475,across,MOCK01:circle:USDC,20.681772,12
T-55115516-2d95-4c41-a96e-67563c3f02fd,across,MOCK01:circle:USDC,199.29865,6
T-340db9f9-2f4d-4a91-b809-01d33a6a3ffc,across,MOCK01:circle:USDC,285.73026,16
T-414ced7c-631e-42b7-88fa-adb5b3584cd3,across,MOCK02:ethereum:ETH,3.7678213,2
T-93c7cf45-0e19-4328-9c6c-c50cb0402ef2,across,MOCK02:ethereum:ETH,2350.83,16
T-e00d7005-f46d-4b18-bbbe-e82a800dd5e8,across,MOCK02:ethereum:ETH,18.911455,4
T-d86a7db2-1586-4045-8db0-7073c7991bc6,across,MOCK02:ethereum:ETH,2.270054,4
T-518be684-67d0-4d67-9316-c35ae1964e74,across,MOCK01:circle:USDC,28.611965,5
T-4cdc5e26-6d57-4d1d-bb9f-4cb6fc8a3d38,across,MOCK02:ethereum:ETH,35.564205,2
T-03fb3875-55ad-4e58-a6e7-4d9c325e65a6,across,MOCK01:circle:USDC,14990.227,32
T-1e19100c-1d07-419e-a35d-2e0021aa87e1,across,MOCK03:tether:USDT,21485.559,4
T-5854ce4a-16ce-47d2-811b-8d3f58c70277,across,MOCK02:ethereum:ETH,12.985716,2
T-9fb30fa8-a408-4db9-962d-c412d849abaf,across,MOCK02:ethereum:ETH,23.16179,2
T-48898281-8ca3-4b68-8caf-e2f1c3563752,across,MOCK01:circle:USDC,1019.7991,7
T-c807466a-1fa4-444e-bee6-3b51bbaa1ead,across,MOCK02:ethereum:ETH,29.860935,6
T-8d4d0758-f582-430c-a533-3cbc5564bbdc,across,MOCK01:circle:USDC,554.8918,2
T-943b3637-f1b7-4c07-bf32-109a909bffcc,across,MOCK02:ethereum:ETH,126.75766,3
T-16c0752b-741c-4cdc-9536-c8bd01b5ce4d,across,MOCK02:ethereum:ETH,3.8234127,4
T-e9c31d34-01fa-4839-915e-564057d3ddf4,across,MOCK02:ethereum:ETH,65.06308,13
T-4b973264-073c-47dd-9194-3bd94fc4457f,across,MOCK02:ethereum:ETH,22.321655,6
T-c60979ba-7f28-4a46-821b-e563cb809755,across,MOCK02:ethereum:ETH,143.99208,2
T-59f014d8-836e-4cbc-9768-13ab299b6fbb,across,MOCK02:ethereum:ETH,3.4408696,3
T-55505d39-37bf-4d22-ac77-79ee5e457cee,across,MOCK02:ethereum:ETH,9.304863,1
T-8fdd279e-d66a-4eb0-a1c4-501796047b91,across,MOCK16:usdt0:USDT0,0,52
T-51496a92-a107-4f2a-8c37-decfdfdb9b87,across,MOCK02:ethereum:ETH,4.080262,2
T-4334b4b1-d9b9-45b0-ad5d-70e1773cb26f,across,MOCK02:ethereum:ETH,154.18875,2
T-a99d87d9-8bf9-4168-a28f-805586830776,across,MOCK02:ethereum:ETH,28244.844,2
T-33223163-90bb-49e4-b654-8a74eb041f95,across,MOCK02:ethereum:ETH,3.6938486,24
T-9d7df140-9113-4e49-8c44-12c083471abb,across,MOCK02:ethereum:ETH,9.79008,0
T-5064ee84-b141-4882-b5ad-431edd45ea35,across,MOCK02:ethereum:ETH,95.15284,0
T-02b9f33b-563e-4149-a229-170405ae312b,across,MOCK01:circle:USDC,9758.743,14
T-72fd4bb8-6230-4e73-8ff1-aa1574fcd929,across,MOCK01:circle:USDC,9997.795,26
T-03028230-e3d5-4814-b00a-5b00ce00567d,across,MOCK01:circle:USDC,6298.759,0
T-b1ee95e7-3a78-4f8c-b679-610f837f1de4,across,MOCK02:ethereum:ETH,114.269905,0
T-8f647407-fbb4-4a74-a6de-777feb301c5a,across,MOCK01:circle:USDC,38.556095,4
T-ab2d7018-5a98-45d7-8bb8-16aecb4f840a,across,MOCK01:circle:USDC,7792.641,6
T-aa99a611-bec1-4ea9-8916-da102381c3b8,across,MOCK02:ethereum:ETH,270.49893,6
T-99434d82-dc7b-42fa-b913-ebdda183e889,across,MOCK02:ethereum:ETH,19.151922,10
T-5651cc34-b67d-4701-8098-fa52c3e5c672,across,MOCK02:ethereum:ETH,14.93975,10
T-993b82c1-a9a3-49a4-b43d-2e34db0ad4dd,across,MOCK01:circle:USDC,1.999606,0
T-d5b6970f-75aa-4f9b-b14b-8b42a9139060,across,MOCK01:circle:USDC,205.50818,0
T-44665316-0fc8-4b7e-8c64-c6722acf6c4b,across,MOCK01:circle:USDC,17.929316,8
T-51ec3210-f940-424d-ae9f-c52f1df9895e,across,MOCK02:ethereum:ETH,0.99844,4
T-ab89b439-f7e7-4eab-83ca-1d74955631ac,across,MOCK03:tether:USDT,34.161488,0
T-561247b5-9ca6-4c95-8bc1-e3c6b2ebe4a5,across,MOCK01:circle:USDC,199.9606,24
T-ea82e970-e75f-417a-88d3-7e00f0652b65,across,MOCK03:tether:USDT,4.596292,28
T-ceacd065-ddbb-4c1f-90f3-1d907a3a126a,across,MOCK01:circle:USDC,206.68898,0
T-728c34de-afb7-4f95-a6de-bb150af74814,across,MOCK02:ethereum:ETH,4.4508553,2
T-54ef86a4-218b-4302-818b-8f4be0d1fb43,across,MOCK16:usdt0:USDT0,0,54
T-47bee4c8-6247-4eaf-8ff6-58393214be38,across,MOCK02:ethereum:ETH,7.61176,4
T-e31e1e05-58f7-430d-92b4-d8e327998d0e,across,MOCK01:circle:USDC,583.8728,9
T-6dff70b5-cede-40af-8665-86677bad8cdc,across,MOCK01:circle:USDC,1070.7705,14
T-a7f60a21-fa8a-4506-9d34-0c0506208584,across,MOCK02:ethereum:ETH,291.69257,26
T-bba71871-395d-45fb-9c5e-1caa3d40eafb,across,MOCK01:circle:USDC,3.99922,20
T-39416fe4-44aa-4eb5-a325-5587c67e3d31,across,MOCK02:ethereum:ETH,123.53088,14
T-1f4fd792-dd76-433e-85dc-0921096c0f27,across,MOCK01:circle:USDC,3.530933,8
T-21190a0e-2cfa-45fa-b9d7-056f428439ff,across,MOCK02:ethereum:ETH,0.9185376,2
T-4980c6e0-d5e8-4b36-987f-eb94b90114ba,across,MOCK02:ethereum:ETH,343.49863,18
T-47a41595-24ec-41c1-8f7f-c0b36a539f1e,across,MOCK02:ethereum:ETH,125.14801,8
T-196ab676-c287-4cc8-a877-f688f62cb252,across,MOCK01:circle:USDC,41.284286,10
T-efc723b2-a4a8-4765-92d7-b2d1825f0054,across,MOCK02:ethereum:ETH,569.1678,4
T-0274c67c-8344-4f71-832f-7c47f83b3809,across,MOCK02:ethereum:ETH,4.7340484,6
T-6966b8d0-e91b-43aa-a6e5-67cb46dd21d4,across,MOCK02:ethereum:ETH,125.87422,10
T-c44fa4d4-b10f-4ff9-afa1-e0d48ad8ea12,across,MOCK01:circle:USDC,529.89557,0
T-2f4d7d40-4243-47e3-98fd-4a19d3c07e28,across,MOCK01:circle:USDC,0.8936419,2
T-7b86c417-fe7f-499b-bc1f-5a2b9afcf82a,across,MOCK02:ethereum:ETH,102.705475,0
T-44b966bf-c8a5-484b-a883-29bf3ddf7b5a,across,MOCK02:ethereum:ETH,29.588392,2
T-f21fdbd3-f4b4-4a8a-85a9-84cea2ff082b,across,MOCK01:circle:USDC,33.130226,4
T-9c6a376b-ed24-4540-820f-afe63e7df730,across,MOCK02:ethereum:ETH,5.373445,0
T-8593ad68-3360-48d1-adb4-08eab7a6ef88,across,MOCK02:ethereum:ETH,2246.016,11
T-a70d8c77-1f3f-4039-af6d-d297927e17d0,across,MOCK02:ethereum:ETH,100.60327,8
T-5462e77a-aa2e-4288-8fb1-478b2e314772,across,MOCK02:ethereum:ETH,4.8821063,2
T-2524a5ef-5333-40a0-b046-efb621df7ce8,across,MOCK02:ethereum:ETH,1733.9169,14
T-6b5b5f9e-8cfd-4c4e-a5a5-3de598a45c3c,across,MOCK01:circle:USDC,7927.4507,8
T-99bea591-c96d-4e29-81e1-2a48eb4a070b,across,MOCK02:ethereum:ETH,3.8486476,10
T-02a0c8d9-9231-43cf-a795-ab76fb06c9ad,across,MOCK02:ethereum:ETH,58.185726,9
T-02dbffbf-6c01-4adb-8331-97302f8766b6,across,MOCK02:ethereum:ETH,1.3816336,6
T-c85feb01-05a1-48e3-9073-1c10b3e6f519,across,MOCK01:circle:USDC,14.597621,0
T-6e5fcdf6-d472-4add-b20d-1a31e8d263b9,across,MOCK01:circle:USDC,50.45011,1
T-adc76926-b2f2-4850-b3de-4258a57a5993,across,MOCK01:circle:USDC,2.407658,1
T-20cc6121-35d9-4ef7-9fbf-693111f63b83,across,MOCK02:ethereum:ETH,127.028915,20
T-d76fadb8-c246-42d5-9bd4-fe1613dca992,across,MOCK01:circle:USDC,37.67809,4
T-44e4908f-096a-40e0-adff-a5acba97bca9,across,MOCK02:ethereum:ETH,50.32518,4
